# BEAST v10.5.0
# Generated Wed May 20 15:37:16 CEST 2026 [seed=1779284235057]
# -beagle -overwrite X_dist_04.xml
state	joint	prior	likelihood	rootHeight	treeLength	tmrca(untitled0)	constant.popSize	kappa	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1451000	-10887.188898944205	3.520376862888803	-10890.709275807094	0.18554288875911787	0.4347919349671008	0.18554288875911787	0.06200704287230114	3.1288888869530256	0.4028890535951925	1.0	1.0	-10890.709275807094	0.0	10.058522568388035
1452000	-10885.343234733818	4.175762622599676	-10889.518997356417	0.1659911931432163	0.3897888664157064	0.1659911931432163	0.06897185471534334	2.9367517129431087	0.33098871584300027	1.0	1.0	-10889.518997356417	0.0	10.608664274411513
1453000	-10886.469890038703	3.447207687461706	-10889.917097726164	0.19833372938913135	0.4590788002452053	0.19833372938913135	0.058393231750040374	3.7111435046941863	0.2447710976233969	1.0	1.0	-10889.917097726164	0.0	9.804473577532907
1454000	-10892.644383652938	1.4339202570377045	-10894.078303909975	0.21961966974579047	0.5071058891809603	0.21961966974579047	0.03594303345188317	3.028311353590377	0.2733847698124943	1.0	1.0	-10894.078303909975	0.0	7.132991097783072
1455000	-10889.787745468046	3.9134361299565423	-10893.701181598002	0.1651356574800509	0.3945988314599045	0.1651356574800509	0.06033625939303983	3.2788802749165615	0.3054771861468124	1.0	1.0	-10893.701181598002	0.0	10.281210388474621
1456000	-10886.326275624877	3.626982320283455	-10889.95325794516	0.17395315261731323	0.41191605354371474	0.17395315261731323	0.048871201214688076	3.0672477789192154	0.3363497327691266	1.0	1.0	-10889.95325794516	0.0	9.772652601491146
1457000	-10890.385268610242	2.8080138150325205	-10893.193282425274	0.18032342411840038	0.4289378501119386	0.18032342411840038	0.0405836630117167	2.6984006821931263	0.342329943989135	1.0	1.0	-10893.193282425274	0.0	8.647227039988307
1458000	-10887.467757552684	3.321678678587528	-10890.78943623127	0.1788599017227899	0.4201085694476527	0.1788599017227899	0.03773710897005284	2.98960394386597	0.2874105260308699	1.0	1.0	-10890.78943623127	0.0	9.083762270438534
1459000	-10890.847701845214	3.1130100916864754	-10893.960711936901	0.18865376158491112	0.44119968776987933	0.18865376158491112	0.09417073107917395	2.618777200199749	0.3306131635326471	1.0	1.0	-10893.960711936901	0.0	9.740221449178371
1460000	-10886.423110113143	3.072990824429912	-10889.496100937573	0.17750825740899476	0.41509070470740717	0.17750825740899476	0.09196399809390197	3.3874697713364035	0.38731530479172915	1.0	1.0	-10889.496100937573	0.0	10.062346185294206
1461000	-10883.594879193566	3.789904332449323	-10887.384783526015	0.18305161905601214	0.4275263076887208	0.18305161905601214	0.05256610331501759	3.209816542130891	0.29125429107005435	1.0	1.0	-10887.384783526015	0.0	9.967803348958986
1462000	-10887.78896081812	2.7552624305928832	-10890.544223248713	0.18371573519601597	0.4279910319890744	0.18371573519601597	0.10472813090681497	3.259864330774836	0.34261365106312347	1.0	1.0	-10890.544223248713	0.0	9.74173354280102
1463000	-10884.719009941835	3.881548444844256	-10888.600558386679	0.1638606288714026	0.3877113606523544	0.1638606288714026	0.07136319214580092	3.0137365056095686	0.38415152648340484	1.0	1.0	-10888.600558386679	0.0	10.482198793236162
1464000	-10888.619341587118	3.5146684640805974	-10892.134010051199	0.19703662231024635	0.4520989241104302	0.19703662231024635	0.050383218502324696	3.440771917798514	0.32770518306835694	1.0	1.0	-10892.134010051199	0.0	9.801514379927447
1465000	-10884.892395907891	4.1890888886587465	-10889.08148479655	0.18502360462401848	0.4255029784093716	0.18502360462401848	0.06448468690338421	3.157156855247676	0.2647959225264701	1.0	1.0	-10889.08148479655	0.0	10.500021024226807
1466000	-10886.867219063864	3.108500067200209	-10889.975719131065	0.18788629888658048	0.43766876548895856	0.18788629888658048	0.08422367214746548	3.4684132332176336	0.3575071188118049	1.0	1.0	-10889.975719131065	0.0	9.977516570201603
1467000	-10891.998044716569	3.3253676991876437	-10895.323412415757	0.19148915225895882	0.4512540902552878	0.19148915225895882	0.07631489946415992	2.610850996664481	0.3175883302637564	1.0	1.0	-10895.323412415757	0.0	9.713524564159133
1468000	-10890.238405091985	3.276587906536335	-10893.51499299852	0.17466148381499333	0.4209317299017679	0.17466148381499333	0.06682122193895437	2.9386603238761504	0.36462622506595493	1.0	1.0	-10893.51499299852	0.0	9.745798281846081
1469000	-10885.210567606186	3.0786646915382088	-10888.289232297724	0.19983807024800107	0.46194137436521726	0.19983807024800107	0.045292491135490075	3.2779292711415247	0.3067485622922088	1.0	1.0	-10888.289232297724	0.0	9.162136606609868
1470000	-10884.592739433192	2.517443778649076	-10887.110183211842	0.18187091312815803	0.42519463242483524	0.18187091312815803	0.11445053460280413	3.121356774452895	0.316176535689102	1.0	1.0	-10887.110183211842	0.0	9.491873419563488
1471000	-10886.455021422718	3.132172799498285	-10889.587194222217	0.2094460094090553	0.48188088902137777	0.2094460094090553	0.07705715653761677	3.5707682162643133	0.2593508100693741	1.0	1.0	-10889.587194222217	0.0	9.74992013835209
1472000	-10891.565484901219	3.0402592223767417	-10894.605744123595	0.17775219899790912	0.413783905828916	0.17775219899790912	0.10068306429352801	3.097679845900504	0.37159961278167475	1.0	1.0	-10894.605744123595	0.0	9.98921467357346
1473000	-10888.189277354475	3.6697394171200672	-10891.859016771596	0.1749279095185814	0.41068742038447104	0.1749279095185814	0.04678465418407043	3.7094577714659636	0.3102045580976219	1.0	1.0	-10891.859016771596	0.0	9.93589271985189
1474000	-10885.865445140922	2.0436681023374454	-10887.909113243259	0.19443182692314295	0.4564700625911182	0.19443182692314295	0.12014168109643812	3.3607264472587177	0.28020312069884046	1.0	1.0	-10887.909113243259	0.0	9.076812122590194
1475000	-10890.234239911872	3.4448835132299997	-10893.679123425101	0.1689850006169229	0.4031516584678114	0.1689850006169229	0.08164717818957551	3.2392450983084724	0.27437756427864324	1.0	1.0	-10893.679123425101	0.0	10.039077621487886
1476000	-10887.483011928916	4.0158437594581	-10891.498855688375	0.17098513166173052	0.396505894996518	0.17098513166173052	0.07214983411443719	3.107573548082034	0.41047654729143945	1.0	1.0	-10891.498855688375	0.0	10.713083873950469
1477000	-10893.45635080043	3.525301152389372	-10896.98165195282	0.19330804849488833	0.4537698944439041	0.19330804849488833	0.06390325049299087	2.5342211236638534	0.3117556984159181	1.0	1.0	-10896.98165195282	0.0	9.69572276851795
1478000	-10887.756631638154	1.3201584372448432	-10889.0767900754	0.20851068508635628	0.478639466631704	0.20851068508635628	0.14482007070582795	3.567585883467697	0.2832891319067328	1.0	1.0	-10889.0767900754	0.0	8.615116860179885
1479000	-10885.738919123645	3.621646311255338	-10889.360565434901	0.18570024179516517	0.435039795466553	0.18570024179516517	0.053996967514734324	3.2470207634364177	0.2979795049959264	1.0	1.0	-10889.360565434901	0.0	9.852619228988775
1480000	-10884.149905854794	4.086587390129073	-10888.236493244924	0.18559572264771856	0.4264027774461604	0.18559572264771856	0.06453000138952433	3.334271973728491	0.2842670751743696	1.0	1.0	-10888.236493244924	0.0	10.497927920937629
1481000	-10887.944538494785	3.7087185874469064	-10891.653257082231	0.1842535384682401	0.4308186193967061	0.1842535384682401	0.047667528104271085	2.964554399429619	0.34687868971427854	1.0	1.0	-10891.653257082231	0.0	9.814217441180721
1482000	-10887.84238757014	3.3489757743840194	-10891.191363344524	0.19466013968595153	0.4528121719659254	0.19466013968595153	0.07118462712763118	3.395510878795025	0.3152882157950648	1.0	1.0	-10891.191363344524	0.0	9.941098730990026
1483000	-10885.644993405233	3.043701171179838	-10888.688694576413	0.1720687218560658	0.4036327802112902	0.1720687218560658	0.09738610328176724	3.2375559318028793	0.37888910059122966	1.0	1.0	-10888.688694576413	0.0	10.022454027906315
1484000	-10891.898097151075	2.0610914082650718	-10893.95918855934	0.2035710955247288	0.47394977260516	0.2035710955247288	0.11660833413278301	3.090158379146702	0.3387219263763344	1.0	1.0	-10893.95918855934	0.0	9.088371272436856
1485000	-10885.573016873093	3.204195149373657	-10888.777212022467	0.2016857443591946	0.47015630643696643	0.2016857443591946	0.06169045954557079	3.270447926094721	0.29113809208413116	1.0	1.0	-10888.777212022467	0.0	9.56258451735448
1486000	-10887.027977556301	1.3042607571475777	-10888.33223831345	0.16680377025842316	0.39542991262375343	0.16680377025842316	0.1568598256679526	2.867556609753296	0.3799610212700119	1.0	1.0	-10888.33223831345	0.0	8.63118577748502
1487000	-10886.24946330798	3.8137169014436187	-10890.063180209425	0.18120943695338898	0.42151482575048693	0.18120943695338898	0.0492412977845177	3.0444316970356797	0.3719521150392673	1.0	1.0	-10890.063180209425	0.0	10.030103405364859
1488000	-10888.922426143858	3.3065922779316974	-10892.229018421789	0.17194727552596015	0.4025940958607884	0.17194727552596015	0.09332026454699789	3.1480886894793736	0.3494355205080661	1.0	1.0	-10892.229018421789	0.0	10.152923062597084
1489000	-10884.749267430487	2.7026639165753625	-10887.451931347063	0.17750270534661655	0.41600875343929306	0.17750270534661655	0.10846462570747369	3.0351153350998312	0.34870833073762536	1.0	1.0	-10887.451931347063	0.0	9.658239733891746
1490000	-10892.881169826727	3.8190442812592496	-10896.700214107987	0.15186548435232544	0.3596550938554479	0.15186548435232544	0.08405815938136876	3.286543282509337	0.3546211702114736	1.0	1.0	-10896.700214107987	0.0	10.618990570405026
1491000	-10889.587905218155	2.6702486735458617	-10892.258153891702	0.2262162449275273	0.5212495877193326	0.2262162449275273	0.0820582831285566	3.4064553327135942	0.2213476064457678	1.0	1.0	-10892.258153891702	0.0	9.220191509160175
1492000	-10884.996112681069	2.9813804376698076	-10887.977493118738	0.19616351245011673	0.4575820809702518	0.19616351245011673	0.04481826145421021	3.2840627969140366	0.29141942157732004	1.0	1.0	-10887.977493118738	0.0	9.025773053701734
1493000	-10885.580743843631	2.6163103767367453	-10888.197054220369	0.1845085642694163	0.43595476471053496	0.1845085642694163	0.0397483140458242	3.2327899336907597	0.3143720519941319	1.0	1.0	-10888.197054220369	0.0	8.5691142040281
1494000	-10887.699738474234	3.0214307082432725	-10890.721169182476	0.20167179239024385	0.46801636441859495	0.20167179239024385	0.07045164269929187	3.915386257498152	0.2925342215276665	1.0	1.0	-10890.721169182476	0.0	9.72694114746811
1495000	-10887.899879010105	3.264273338543985	-10891.164152348649	0.1771360154560099	0.42115285744555975	0.1771360154560099	0.06401091210645755	3.5561246208616177	0.41104608508267876	1.0	1.0	-10891.164152348649	0.0	9.99526839600325
1496000	-10886.68029196901	3.41889099312679	-10890.099182962138	0.20055338725812968	0.4606313670664633	0.20055338725812968	0.07521038168947448	3.418360619706943	0.2820188877756363	1.0	1.0	-10890.099182962138	0.0	10.007112808625735
1497000	-10892.26482401078	0.9335176976811326	-10893.198341708461	0.19809599225378013	0.46893801671908747	0.19809599225378013	0.15627054749924393	3.1211426062063894	0.30681515479530064	1.0	1.0	-10893.198341708461	0.0	8.200326330653574
1498000	-10887.926207301303	2.8158231400322125	-10890.742030441335	0.20383108216572576	0.47324027146322395	0.20383108216572576	0.08982010475993216	3.2866858397780065	0.28488671397331183	1.0	1.0	-10890.742030441335	0.0	9.542588525468068
1499000	-10887.819119259111	1.7644235761087792	-10889.58354283522	0.18384489900726383	0.4280197919315299	0.18384489900726383	0.13433286207401868	3.4838059454335544	0.32074916809194814	1.0	1.0	-10889.58354283522	0.0	9.031477251035351
1500000	-10885.861635204314	3.3051637329173627	-10889.16679893723	0.18188545991458374	0.43100317398366456	0.18188545991458374	0.05407629251921298	3.267423790834052	0.35861152702668153	1.0	1.0	-10889.16679893723	0.0	9.665856342058358
1501000	-10887.573275495251	2.4524470414600312	-10890.025722536711	0.16482339947326108	0.3904086938357339	0.16482339947326108	0.029972095812286745	2.962201078530864	0.35869920188034843	1.0	1.0	-10890.025722536711	0.0	8.117211591974211
1502000	-10886.371922495759	4.0487887957538415	-10890.420711291512	0.15489900081405986	0.3712561151234587	0.15489900081405986	0.04816068365742043	2.9844962310450085	0.45666084803764806	1.0	1.0	-10890.420711291512	0.0	10.391225483159518
1503000	-10886.332340366325	1.2787021606369402	-10887.611042526962	0.1784522228347901	0.4149029028631372	0.1784522228347901	0.15607808905233048	3.106440521125724	0.36016590322497805	1.0	1.0	-10887.611042526962	0.0	8.645848907725982
1504000	-10885.285168170974	3.509127963231472	-10888.794296134205	0.19396207833069237	0.4510340456113313	0.19396207833069237	0.055218987389014235	3.0495035156339174	0.33798603599724425	1.0	1.0	-10888.794296134205	0.0	9.773834071929839
1505000	-10886.06084779011	2.5161316907523084	-10888.576979480862	0.17334715540113937	0.4023380940429897	0.17334715540113937	0.12101134253602	3.2597673870680643	0.30604741447402106	1.0	1.0	-10888.576979480862	0.0	9.573825418053435
1506000	-10888.04757605089	2.644313522107118	-10890.691889572998	0.20428680890895434	0.47055837478427426	0.20428680890895434	0.04036956836370116	3.4552738720002343	0.3081059594206175	1.0	1.0	-10890.691889572998	0.0	8.675436628007864
1507000	-10891.506097344469	0.8356318905961881	-10892.341729235064	0.18698109793420697	0.43663347943830577	0.18698109793420697	0.17205587329818892	3.121487495544768	0.30023162510540197	1.0	1.0	-10892.341729235064	0.0	8.18554377566437
1508000	-10886.598108687536	3.6140601922172504	-10890.212168879754	0.17133364748189148	0.40589557087789313	0.17133364748189148	0.046118218934542446	3.2594342213105683	0.3728049334173303	1.0	1.0	-10890.212168879754	0.0	9.84136844566336
1509000	-10888.43077151606	2.4913917501657004	-10890.922163266225	0.2002407311530099	0.4643587324519762	0.2002407311530099	0.11008651047980973	3.095538993405011	0.27792967835249244	1.0	1.0	-10890.922163266225	0.0	9.341467346315948
1510000	-10887.0380117337	2.9529565453610553	-10889.990968279062	0.17637352913939233	0.4220333097343499	0.17637352913939233	0.0826223575901897	3.170604759560147	0.39673157009151294	1.0	1.0	-10889.990968279062	0.0	9.780046179280102
1511000	-10886.728680292108	3.089650309967543	-10889.818330602076	0.1877740125625402	0.4409609276875882	0.1877740125625402	0.04702025408783282	3.5900686358325116	0.324951631131823	1.0	1.0	-10889.818330602076	0.0	9.351435173605505
1512000	-10888.604297452983	2.8719327945014292	-10891.476230247485	0.1733657286316123	0.4107359895011773	0.1733657286316123	0.10183933412202918	2.8683566962559297	0.3764179375042908	1.0	1.0	-10891.476230247485	0.0	9.760480966644424
1513000	-10886.63805692931	2.7823411410104315	-10889.42039807032	0.19846426333900108	0.4585082706373119	0.19846426333900108	0.09821587632918699	3.5109262621286317	0.2580635001928261	1.0	1.0	-10889.42039807032	0.0	9.620152827624329
1514000	-10887.697798129055	3.125839033041064	-10890.823637162095	0.19160654175020744	0.4508813430211766	0.19160654175020744	0.07590939498481714	2.91158443379411	0.3752488614595011	1.0	1.0	-10890.823637162095	0.0	9.734005202615826
1515000	-10888.26784526112	3.7093006713359813	-10891.977145932457	0.17328378523518517	0.414739663069178	0.17328378523518517	0.06637833359251132	2.8008738963395747	0.28496503257032946	1.0	1.0	-10891.977145932457	0.0	9.962864627055387
1516000	-10884.369327639713	3.49194925732829	-10887.861276897042	0.17143817830996044	0.40315280409237836	0.17143817830996044	0.03932330375579706	3.104820556704843	0.3797860856353187	1.0	1.0	-10887.861276897042	0.0	9.520492920206035
1517000	-10885.908415237313	3.1540457099988863	-10889.06246094731	0.20198061595785197	0.4609566028246408	0.20198061595785197	0.09140518240402092	3.4292989675769734	0.2617890660707944	1.0	1.0	-10889.06246094731	0.0	9.900308559086415
1518000	-10885.765412379873	3.013558823707246	-10888.778971203581	0.18581147772534226	0.4381543226364263	0.18581147772534226	0.04658779367027878	3.3527783765947676	0.37346755336724236	1.0	1.0	-10888.778971203581	0.0	9.28408484251991
1519000	-10887.725562414444	3.996007526172221	-10891.721569940615	0.17510908665459646	0.402876329758758	0.17510908665459646	0.08067486623529253	3.1066650771907987	0.32433822843736526	1.0	1.0	-10891.721569940615	0.0	10.63223253812779
1520000	-10885.689186746964	2.869725087537584	-10888.558911834501	0.18654191852414087	0.4317262285094235	0.18654191852414087	0.03499231322412848	3.398605166589129	0.31863520324157113	1.0	1.0	-10888.558911834501	0.0	8.760108326406455
1521000	-10887.762816034749	2.7259634164301083	-10890.488779451178	0.20644086777626555	0.4759029633501588	0.20644086777626555	0.04169206497450085	3.5712252660342827	0.27521880171250407	1.0	1.0	-10890.488779451178	0.0	8.761939332229309
1522000	-10886.540424300661	3.2141805747347902	-10889.754604875396	0.20682052686201027	0.4748986468577526	0.20682052686201027	0.07730761635565774	3.3406637830191825	0.29069203805683635	1.0	1.0	-10889.754604875396	0.0	9.821032071453162
1523000	-10887.414046464339	4.088581536143234	-10891.502628000482	0.1966708878855505	0.44630085964693444	0.1966708878855505	0.05890052577243968	3.1879384933770547	0.31638112966346954	1.0	1.0	-10891.502628000482	0.0	10.422853422287496
1524000	-10888.643763336877	3.659893280391035	-10892.303656617269	0.1989056089498527	0.4530776546777152	0.1989056089498527	0.08110103985402665	3.1447466611266357	0.2782671576954826	1.0	1.0	-10892.303656617269	0.0	10.22251236434334
1525000	-10894.129793693213	1.6799534280666055	-10895.80974712128	0.22108385256401178	0.5063070150658584	0.22108385256401178	0.12870670994167793	3.6251987439588444	0.2379807660992849	1.0	1.0	-10895.80974712128	0.0	8.785330844190248
1526000	-10885.52389166834	3.538566934707281	-10889.062458603046	0.17044756922351686	0.4014258992454892	0.17044756922351686	0.08299263379958689	2.8902605452460683	0.3736741117066373	1.0	1.0	-10889.062458603046	0.0	10.225056218131877
1527000	-10888.866663784098	4.80512686361946	-10893.671790647717	0.17141360866936672	0.39417729152413733	0.17141360866936672	0.04845583116468704	3.011783348160062	0.3156943438315666	1.0	1.0	-10893.671790647717	0.0	10.881406562805436
1528000	-10890.297025490552	3.6867791967251904	-10893.983804687277	0.20551854431945066	0.470460738308533	0.20551854431945066	0.05841385809061224	3.495612934032066	0.2251589601202468	1.0	1.0	-10893.983804687277	0.0	9.934566017160902
1529000	-10895.187765758043	3.291993142334074	-10898.479758900377	0.20772482641140944	0.4765193210017339	0.20772482641140944	0.05020480514543	3.578719788310609	0.30965640437926195	1.0	1.0	-10898.479758900377	0.0	9.584930847470835
1530000	-10886.037475749108	2.4980796507023246	-10888.53555539981	0.1839168535857811	0.42673810870657247	0.1839168535857811	0.1180437050527774	3.1294188966122456	0.28233163323361193	1.0	1.0	-10888.53555539981	0.0	9.438514346444785
1531000	-10891.929763285536	3.519704193773997	-10895.44946747931	0.19796233896659382	0.4595146451165365	0.19796233896659382	0.054672580332059184	2.6332006974128093	0.35760833018660526	1.0	1.0	-10895.44946747931	0.0	9.66303419162773
1532000	-10885.967543711398	3.2497530743023955	-10889.2172967857	0.17931550269895358	0.4243102432633611	0.17931550269895358	0.08436222008484535	3.178581440270465	0.2863025597326443	1.0	1.0	-10889.2172967857	0.0	9.879567150457007
1533000	-10886.943616373494	3.263252107400639	-10890.206868480895	0.16866527554989091	0.3981298548974766	0.16866527554989091	0.08555847256282714	3.3535993871296177	0.39603086857792713	1.0	1.0	-10890.206868480895	0.0	10.186475067266583
1534000	-10892.504027358695	-1.9689175527141725	-10890.53510980598	0.205539321952613	0.4690154468283406	0.205539321952613	0.2939948379293629	3.3801779191452774	0.2708015952019971	1.0	1.0	-10890.53510980598	0.0	5.946158331852206
1535000	-10885.963596616513	3.2737255326330175	-10889.237322149147	0.19585058457106905	0.4583321162716426	0.19585058457106905	0.06582343786366328	3.057459837539268	0.32014055249863976	1.0	1.0	-10889.237322149147	0.0	9.681044285341835
1536000	-10886.686633861078	2.7167497745290055	-10889.403383635607	0.1708521579012442	0.405785207077154	0.1708521579012442	0.09982237800756659	3.426692515043255	0.38550517831562364	1.0	1.0	-10889.403383635607	0.0	9.797582157763053
1537000	-10886.432737157642	3.534532890534255	-10889.967270048177	0.18584197432763996	0.4348399445776081	0.18584197432763996	0.06309973406929623	3.131598967481992	0.34492974466865134	1.0	1.0	-10889.967270048177	0.0	9.975156145866327
1538000	-10885.91069491926	3.66615111950236	-10889.57684603876	0.16346381445500188	0.3909073488040927	0.16346381445500188	0.04897476481293224	3.1843915255033073	0.4366711411058662	1.0	1.0	-10889.57684603876	0.0	10.055406397932135
1539000	-10889.804995834891	1.349334112160549	-10891.154329947052	0.16462712325567175	0.39748045392721965	0.16462712325567175	0.028746767389436274	3.1611033538178397	0.3723708026235366	1.0	1.0	-10891.154329947052	0.0	7.069655111223019
1540000	-10887.33298150917	2.515891485866679	-10889.848872995037	0.17810961082388974	0.42563892937144565	0.17810961082388974	0.1034861034646397	2.9153953595405255	0.3702969078911011	1.0	1.0	-10889.848872995037	0.0	9.425134392632025
1541000	-10885.42447677497	3.3552349502243226	-10888.779711725194	0.17995736865128387	0.4225004307085189	0.17995736865128387	0.07883349717998729	3.481524850431314	0.3394282420988169	1.0	1.0	-10888.779711725194	0.0	10.12638262910185
1542000	-10888.043508216297	0.02800653736451597	-10888.071514753661	0.18166602136737178	0.4198179459043485	0.18166602136737178	0.20288633784394067	3.2967651258926405	0.3394282420988169	1.0	1.0	-10888.071514753661	0.0	7.681427398529012
1543000	-10891.186262921063	3.47166831228449	-10894.657931233347	0.1679102988545659	0.40554605444511976	0.1679102988545659	0.0481594755036882	2.582477622858286	0.3273052490956506	1.0	1.0	-10894.657931233347	0.0	9.408734164605095
1544000	-10887.567380355364	2.9756941095762057	-10890.54307446494	0.1927398947652499	0.4527586456265599	0.1927398947652499	0.05134664986637772	3.6031734719124473	0.34582985720367493	1.0	1.0	-10890.54307446494	0.0	9.371469560078022
1545000	-10887.66938198521	3.133486498283048	-10890.802868483494	0.20451398760509512	0.4741593057003578	0.20451398760509512	0.06006172803628205	3.444369105499657	0.28973436710801964	1.0	1.0	-10890.802868483494	0.0	9.521142309699673
1546000	-10887.44411707759	4.522074822052856	-10891.966191899643	0.15320261569238225	0.3635879376159089	0.15320261569238225	0.05562706222422885	3.1247023328295525	0.3776444686715008	1.0	1.0	-10891.966191899643	0.0	10.89979649265153
1547000	-10888.237014959845	2.8145369904795974	-10891.051551950324	0.18610864237861188	0.4420791770545604	0.18610864237861188	0.09588147987339903	2.784640967759023	0.3243461720361114	1.0	1.0	-10891.051551950324	0.0	9.50835406839813
1548000	-10887.967468156132	2.780687845841044	-10890.748156001973	0.20894730897530356	0.4825156402501975	0.20894730897530356	0.08787366633257712	3.405412336725511	0.2890288062873638	1.0	1.0	-10890.748156001973	0.0	9.534050406795108
1549000	-10885.192319890515	3.555006611344721	-10888.74732650186	0.18133049561561174	0.4231025981887177	0.18133049561561174	0.07234880035260582	3.2868518928446604	0.37249782855331304	1.0	1.0	-10888.74732650186	0.0	10.240939764418647
1550000	-10890.824768211725	1.2445324753824822	-10892.069300687108	0.20644860692156758	0.4726389354321197	0.20644860692156758	0.15234608791848134	3.7091022679794774	0.23400840321455266	1.0	1.0	-10892.069300687108	0.0	8.537703101938641
1551000	-10887.02439154408	3.1908572594159033	-10890.215248803497	0.18835187019904984	0.4338985234212758	0.18835187019904984	0.09351889105370727	3.372135561922664	0.31148035609895003	1.0	1.0	-10890.215248803497	0.0	10.04012430706908
1552000	-10885.153423707028	3.7631559098257714	-10888.916579616855	0.18646978544886214	0.43245454397460437	0.18646978544886214	0.05488828533185236	3.0310809870363715	0.3890553269650255	1.0	1.0	-10888.916579616855	0.0	10.117505727761703
1553000	-10886.487563977124	3.5900462300367098	-10890.07761020716	0.19424528773894179	0.4475650285815748	0.19424528773894179	0.05521896649104728	3.7004945452489624	0.29878070732155454	1.0	1.0	-10890.07761020716	0.0	9.99604704028289
1554000	-10888.244555175992	2.791347442590114	-10891.035902618582	0.21276985564131812	0.48843229278498246	0.21276985564131812	0.08804407665622861	3.344704911723531	0.3077930577463977	1.0	1.0	-10891.035902618582	0.0	9.56369568344703
1555000	-10888.793042741458	3.0426585478621826	-10891.83570128932	0.20248136424237476	0.47150882175973785	0.20248136424237476	0.08858270040849996	2.7309193177279	0.28016066702997267	1.0	1.0	-10891.83570128932	0.0	9.54934031585332
1556000	-10890.297909653424	3.5190972666101707	-10893.817006920033	0.16941894851519346	0.40688442115142265	0.16941894851519346	0.04641017668048968	2.701854614962622	0.34361601758778687	1.0	1.0	-10893.817006920033	0.0	9.49618116356788
1557000	-10885.804690926647	2.710027440085333	-10888.514718366732	0.2022750931601065	0.47087403056335936	0.2022750931601065	0.04531899472539325	3.668598025105015	0.26769982677812504	1.0	1.0	-10888.514718366732	0.0	8.84613199195089
1558000	-10888.55063947849	2.5917344875005437	-10891.14237396599	0.1808149586358292	0.43144251784809223	0.1808149586358292	0.09891727136778793	3.2000797946285684	0.33038782028845337	1.0	1.0	-10891.14237396599	0.0	9.476168809381663
1559000	-10884.995352990776	3.3743380886923644	-10888.369691079468	0.17748949880315987	0.4179088121907954	0.17748949880315987	0.08659658161660129	2.7996872571269584	0.3337572015167671	1.0	1.0	-10888.369691079468	0.0	9.990698533181407
1560000	-10891.336078983963	3.528298925490348	-10894.864377909453	0.1951219491257952	0.4537825516188864	0.1951219491257952	0.05713465815000252	2.8257822670459976	0.3323006987848704	1.0	1.0	-10894.864377909453	0.0	9.735763582273965
1561000	-10886.595389877977	2.7919919543975835	-10889.387381832375	0.17938566021680552	0.42274453550046404	0.17938566021680552	0.10096016274820302	3.4960389430540544	0.2846522703686331	1.0	1.0	-10889.387381832375	0.0	9.70557510439139
1562000	-10885.651727404686	3.8332943561433552	-10889.48502176083	0.1670281647779543	0.39705968896100435	0.1670281647779543	0.0700665303221838	2.99951899451718	0.34752103874312157	1.0	1.0	-10889.48502176083	0.0	10.337329931412473
1563000	-10883.48950041359	3.5632442359295533	-10887.05274464952	0.18274264685249256	0.4276987620695244	0.18274264685249256	0.0790014531873725	3.015102418533064	0.293380983446236	1.0	1.0	-10887.05274464952	0.0	10.084426593858462
1564000	-10887.561799422514	3.0427146439412036	-10890.604514066456	0.2126735493466524	0.49077030552271866	0.2126735493466524	0.05970137336924101	3.619307138626598	0.2460853253644381	1.0	1.0	-10890.604514066456	0.0	9.39489377028368
1565000	-10887.30460780934	2.0755561066783557	-10889.380163916017	0.2016082786667756	0.46034918699577476	0.2016082786667756	0.12390304738639399	3.513323281594877	0.30255450969761044	1.0	1.0	-10889.380163916017	0.0	9.23526909166387
1566000	-10888.902030109628	3.3712603549350204	-10892.273290464564	0.1942396875279052	0.45340708448907946	0.1942396875279052	0.06665736745551432	3.18879819500453	0.34325302000059255	1.0	1.0	-10892.273290464564	0.0	9.883172788865403
1567000	-10886.76150112905	3.2616303682767214	-10890.023131497328	0.16731945205791462	0.3969314196780527	0.16731945205791462	0.08476641523170358	3.285234137608819	0.40045824081494996	1.0	1.0	-10890.023131497328	0.0	10.161186832196694
1568000	-10885.309975995191	2.803837470968995	-10888.11381346616	0.1847770304687076	0.436905675903639	0.1847770304687076	0.0402955088532212	2.97460883747837	0.29119574677480525	1.0	1.0	-10888.11381346616	0.0	8.63369809472231
1569000	-10889.955313500834	1.0879785875888768	-10891.043292088423	0.18953232027506745	0.44975804080442483	0.18953232027506745	0.15283467922580327	3.34022580245369	0.27877536559688865	1.0	1.0	-10891.043292088423	0.0	8.351806621521797
1570000	-10891.810378128426	-0.26587252979020626	-10891.544505598637	0.19057227886957198	0.44769414318321843	0.19057227886957198	0.20765643336144052	3.069071246328471	0.3584175236025219	1.0	1.0	-10891.544505598637	0.0	7.369982455589517
1571000	-10884.566004312795	3.678468316238762	-10888.244472629034	0.17986105229475471	0.42287146796536945	0.17986105229475471	0.047580527220719156	3.229975135246893	0.27687258123423475	1.0	1.0	-10888.244472629034	0.0	9.734989859511295
1572000	-10885.394181734502	1.7163538522818493	-10887.110535586784	0.1914584089151665	0.44449760207913125	0.1914584089151665	0.1414720046053172	3.0568379807660415	0.2781108398623523	1.0	1.0	-10887.110535586784	0.0	8.803830874231096
